# virtual-signatures table — generated by scripts/generate_virtual_signature_table.py
# source: Godot Engine v4.7.2.stable.official
# schemaVersion=1
I	ModifierBoneTarget3D	SkeletonModifier3D
I	MovieWriter	Object
I	MultiMesh	Resource
I	MultiMeshInstance2D	Node2D
I	MultiMeshInstance3D	GeometryInstance3D
I	MultiplayerAPI	RefCounted
I	MultiplayerAPIExtension	MultiplayerAPI
I	MultiplayerPeer	PacketPeer
I	MultiplayerPeerExtension	MultiplayerPeer
I	MultiplayerSpawner	Node
I	MultiplayerSynchronizer	Node
I	Mutex	RefCounted
I	NativeMenu	Object
I	NavigationAgent2D	Node
I	NavigationAgent3D	Node
I	NavigationLink2D	Node2D
I	NavigationLink3D	Node3D
I	NavigationMesh	Resource
I	NavigationMeshGenerator	Object
I	NavigationMeshSourceGeometryData2D	Resource
I	NavigationMeshSourceGeometryData3D	Resource
I	NavigationObstacle2D	Node2D
I	NavigationObstacle3D	Node3D
I	NavigationPathQueryParameters2D	RefCounted
I	NavigationPathQueryParameters3D	RefCounted
I	NavigationPathQueryResult2D	RefCounted
I	NavigationPathQueryResult3D	RefCounted
I	NavigationPolygon	Resource
I	NavigationRegion2D	Node2D
I	NavigationRegion3D	Node3D
I	NavigationServer2D	Object
I	NavigationServer2DManager	Object
I	NavigationServer3D	Object
I	NavigationServer3DManager	Object
I	NinePatchRect	Control
I	Node	Object
I	Node2D	CanvasItem
I	Node3D	Node
I	Node3DGizmo	RefCounted
I	Noise	Resource
I	NoiseTexture2D	Texture2D
I	NoiseTexture3D	Texture3D
I	ORMMaterial3D	BaseMaterial3D
I	OS	Object
I	Occluder3D	Resource
I	OccluderInstance3D	VisualInstance3D
I	OccluderPolygon2D	Resource
I	OfflineMultiplayerPeer	MultiplayerPeer
I	OggPacketSequence	Resource
I	OggPacketSequencePlayback	RefCounted
I	OmniLight3D	Light3D
I	OpenXRAPIExtension	RefCounted
I	OpenXRAction	Resource
I	OpenXRActionBindingModifier	OpenXRBindingModifier
I	OpenXRActionMap	Resource
I	OpenXRActionSet	Resource
I	OpenXRAnalogThresholdModifier	OpenXRActionBindingModifier
